ve_protein	pa_protein	ve_gene	ve_log2FC	pa_gene	pa_log2FC	response_class	ve_symbol	ve_product	pa_symbol	pa_product	KO	KO_definition	functional_category
WP_209388365.1	WP_026580174.1	gene-ACSAL1_RS16660	-1.593682893912475	gene-ACZ0AN_RS18760	-1.619776173495816	conserved_down		phosphoribosyltransferase family protein		ComF family protein	K02242	competence protein ComFC	unclassified
WP_348633730.1	WP_020451333.1	gene-ACSAL1_RS07930	-3.2047663766583256	gene-ACZ0AN_RS08635	1.4716358934713072	opposite	pyrE	orotate phosphoribosyltransferase	pyrE	orotate phosphoribosyltransferase	K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	unclassified
WP_003153123.1	WP_020452147.1	gene-ACSAL1_RS11610	-1.143420179507702	gene-ACZ0AN_RS13145	-2.1926173041155104	conserved_down	efp	elongation factor P	efp	elongation factor P	K02356	elongation factor P	unclassified
WP_003155211.1	WP_065643331.1	gene-ACSAL1_RS05255	-1.6948389488596585	gene-ACZ0AN_RS05725	2.641215162549824	opposite	gltT	glutamate/proton symporter GltT		cation:dicarboxylate symporter family transporter	K11102	proton glutamate symport protein	transport
WP_003155609.1	WP_003179731.1	gene-ACSAL1_RS03900	4.082429677204219	gene-ACZ0AN_RS04165	6.181953440595755	conserved_up		YflJ family protein		DUF2639 domain-containing protein			unclassified
WP_003155658.1	WP_003179703.1	gene-ACSAL1_RS03770	1.1579135192629872	gene-ACZ0AN_RS04060	-1.5438088138819006	opposite		MerR family transcriptional regulator		MerR family transcriptional regulator	K21902	MerR family transcriptional regulator, repressor of the yfmOP operon	regulation
WP_029973644.1	WP_020451957.1	gene-ACSAL1_RS10630	-1.5875557494646364	gene-ACZ0AN_RS12070	1.1529435444944471	opposite	aroC	chorismate synthase	aroC	chorismate synthase	K01736	chorismate synthase [EC:4.2.3.5]	transport
WP_032875437.1	WP_020450536.1	gene-ACSAL1_RS19015	5.85197212620206	gene-ACZ0AN_RS04150	2.6438586654010647	conserved_up		autorepressor SdpR family transcription factor		autorepressor SdpR family transcription factor	K26993	ArsR family transcriptional regulator, repressor of sdpIR and other operons	regulation
WP_032875437.1	WP_020450536.1	gene-ACSAL1_RS19015	5.85197212620206	gene-ACZ0AN_RS04150	2.6438586654010647	conserved_up		autorepressor SdpR family transcription factor		autorepressor SdpR family transcription factor	K03892	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	regulation
WP_209387430.1	WP_145645271.1	gene-ACSAL1_RS11700	-5.414827015524714	gene-ACZ0AN_RS13255	-5.237453988355179	conserved_down	tapA	amyloid fiber anchoring/assembly protein TapA	tapA	amyloid fiber anchoring/assembly protein TapA	K19433	TasA anchoring/assembly protein	biofilm_cell_envelope
WP_209387434.1	WP_035338373.1	gene-ACSAL1_RS11760	3.463128435122114	gene-ACZ0AN_RS13305	8.246250521331486	conserved_up		STAS domain-containing protein		STAS domain-containing protein	K17763	rsbT co-antagonist protein RsbR	unclassified
WP_209387490.1	WP_463315718.1	gene-ACSAL1_RS13190	-2.191569416121548	gene-ACZ0AN_RS15275	-1.2012489340832528	conserved_down	araB	ribulokinase	araB	ribulokinase	K00853	L-ribulokinase [EC:2.7.1.16]	unclassified
WP_209387532.1	WP_249726888.1	gene-ACSAL1_RS14375	8.191428088473684	gene-ACZ0AN_RS16455	1.077519362569429	conserved_up	gbsB	choline dehydrogenase		iron-containing alcohol dehydrogenase	K11440	choline dehydrogenase [EC:1.1.1.1]	glycine_betaine_choline
WP_209388250.1	WP_096748459.1	gene-ACSAL1_RS08655	-3.463643358243816	gene-ACZ0AN_RS09365	-3.558855755879634	conserved_down	tdh	L-threonine 3-dehydrogenase	tdh	L-threonine 3-dehydrogenase	K00060	threonine 3-dehydrogenase [EC:1.1.1.103]	unclassified
WP_007408038.1	WP_020452593.1	gene-ACSAL1_RS13570	-3.145248356799367	gene-ACZ0AN_RS15650	-1.9154880386468256	conserved_down	refZ	forespore capture DNA-binding protein RefZ	refZ	forespore capture DNA-binding protein RefZ			unclassified
WP_007408068.1	WP_020452561.1	gene-ACSAL1_RS13405	1.383310739401985	gene-ACZ0AN_RS15475	1.4866514556053834	conserved_up	pfkA	6-phosphofructokinase	pfkA	6-phosphofructokinase	K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	unclassified
WP_007409411.1	WP_020452033.1	gene-ACSAL1_RS10990	-5.384291681209092	gene-ACZ0AN_RS12485	-2.259187962918794	conserved_down	spoIIAA	anti-sigma F factor antagonist	spoIIAA	anti-sigma F factor antagonist	K06378	stage II sporulation protein AA (anti-sigma F factor antagonist)	unclassified
WP_007409411.1	WP_020452033.1	gene-ACSAL1_RS10990	-5.384291681209092	gene-ACZ0AN_RS12485	-2.259187962918794	conserved_down	spoIIAA	anti-sigma F factor antagonist	spoIIAA	anti-sigma F factor antagonist	K04749	anti-sigma B factor antagonist	unclassified
WP_007409428.1	WP_023857488.1	gene-ACSAL1_RS10870	1.816814898319964	gene-ACZ0AN_RS12350	1.1234897424884465	conserved_up	scpB	SMC-Scp complex subunit ScpB	scpB	SMC-Scp complex subunit ScpB	K06024	segregation and condensation protein B	unclassified
WP_014417774.1	WP_020451401.1	gene-ACSAL1_RS08320	2.3046912605908334	gene-ACZ0AN_RS09020	2.2565644540039576	conserved_up	fliY	flagellar motor switch phosphatase FliY	fliY	flagellar motor switch phosphatase FliY	K02417	flagellar motor switch protein FliN	unclassified
WP_014418737.1	WP_101561528.1	gene-ACSAL1_RS14490	-2.793533390842305	gene-ACZ0AN_RS16620	-1.3029383433019188	conserved_down		nitronate monooxygenase		nitronate monooxygenase	K00459	nitronate monooxygenase [EC:1.13.12.16]	unclassified
WP_017418586.1	WP_023855487.1	gene-ACSAL1_RS18425	-7.831193880278129	gene-ACZ0AN_RS15450	-2.0062871553606927	conserved_down	bglS	beta-glucanase	bglS	beta-glucanase	K01216	licheninase [EC:3.2.1.73]	glycine_betaine_choline
WP_017419343.1	WP_145645580.1	gene-ACSAL1_RS01460	-7.353782609972714	gene-ACZ0AN_RS12620	-2.780709877820229	conserved_down	estA	lipase EstA		esterase/lipase family protein	K01046	triacylglycerol lipase [EC:3.1.1.3]	unclassified
WP_017419440.1	WP_023856175.1	gene-ACSAL1_RS14895	2.005635010301212	gene-ACZ0AN_RS17030	-1.529987250548871	opposite		3D domain-containing protein		3D domain-containing protein			unclassified
WP_209387349.1	WP_095291970.1	gene-ACSAL1_RS09860	1.1535796363686803	gene-ACZ0AN_RS11330	2.154910736439455	conserved_up		MATE family efflux transporter		MATE family efflux transporter	K26939	MATE family, multidrug efflux pump	transport
WP_007410316.1	WP_075754574.1	gene-ACSAL1_RS09220	-3.086565898205176	gene-ACZ0AN_RS10180	1.3276077696606854	opposite		CoA-binding protein		CoA-binding protein	K06929	uncharacterized protein	unclassified
WP_007611631.1	WP_003182143.1	gene-ACSAL1_RS08880	-1.1102491184189558	gene-ACZ0AN_RS09845	1.3127426231337245	opposite	glnR	transcriptional repressor GlnR		MerR family transcriptional regulator	K03713	MerR family transcriptional regulator, glutamine synthetase repressor	regulation
WP_209387950.1	WP_026578964.1	gene-ACSAL1_RS03225	-1.4296846066505933	gene-ACZ0AN_RS03355	-3.299031562865056	conserved_down		TFIIB-type zinc ribbon-containing protein		TFIIB-type zinc ribbon-containing protein			unclassified
WP_209388319.1	WP_023855607.1	gene-ACSAL1_RS03525	1.4358813523689604	gene-ACZ0AN_RS03825	-1.63659087644803	opposite		efflux RND transporter permease subunit		efflux RND transporter permease subunit	K03296	hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family	transport
WP_003151176.1	WP_020453254.1	gene-ACSAL1_RS17320	2.235286187813312	gene-ACZ0AN_RS19505	-3.2480737421173886	opposite		F0F1 ATP synthase subunit epsilon		F0F1 ATP synthase subunit epsilon	K02114	F-type H+-transporting ATPase subunit epsilon	unclassified
WP_003152221.1	WP_020452693.1	gene-ACSAL1_RS14200	-1.1329378444448417	gene-ACZ0AN_RS16220	-1.1359840513715325	conserved_down	menB	1%2C4-dihydroxy-2-naphthoyl-CoA synthase	menB	1%2C4-dihydroxy-2-naphthoyl-CoA synthase	K01661	naphthoate synthase [EC:4.1.3.36]	unclassified
WP_003152276.1	WP_023855837.1	gene-ACSAL1_RS14005	-2.5283029410378783	gene-ACZ0AN_RS16025	-2.118491656725669	conserved_down		ABC transporter ATP-binding protein		ATP-binding cassette domain-containing protein	K16921	acetoin utilization transport system ATP-binding protein	transport
WP_003152355.1	WP_095290805.1	gene-ACSAL1_RS13825	1.0248470662609626	gene-ACZ0AN_RS15815	1.1432461597378771	conserved_up		phosphotransferase family protein		phosphotransferase family protein			unclassified
WP_003152366.1	WP_020452616.1	gene-ACSAL1_RS13800	-2.666758789491138	gene-ACZ0AN_RS15790	2.929892324451709	opposite		PepSY domain-containing protein		PepSY domain-containing protein			unclassified
WP_007408653.1	WP_020452765.1	gene-ACSAL1_RS14570	4.312788476026074	gene-ACZ0AN_RS16710	1.1976237374573375	conserved_up	yugI	S1 domain-containing post-transcriptional regulator GSP13	yugI	S1 domain-containing post-transcriptional regulator GSP13	K07570	general stress protein 13	regulation
WP_007408889.1	WP_035338016.1	gene-ACSAL1_RS03350	5.105124616391608	gene-ACZ0AN_RS20660	2.244147704505921	conserved_up		sigma-70 family RNA polymerase sigma factor		sigma-70 family RNA polymerase sigma factor	K03088	RNA polymerase sigma-70 factor, ECF subfamily	unclassified
WP_007408914.1	WP_197407002.1	gene-ACSAL1_RS03500	5.365230475091405	gene-ACZ0AN_RS03785	3.515375190125015	conserved_up	putP	sodium/proline symporter PutP	putP	sodium/proline symporter PutP	K11928	sodium/proline symporter	proline;transport
WP_007408914.1	WP_197407002.1	gene-ACSAL1_RS03500	5.365230475091405	gene-ACZ0AN_RS03785	3.515375190125015	conserved_up	putP	sodium/proline symporter PutP	putP	sodium/proline symporter PutP	K03307	solute:Na+ symporter, SSS family	proline;sodium_homeostasis;transport
WP_012118534.1	WP_020453057.1	gene-ACSAL1_RS16330	-2.0460311637522515	gene-ACZ0AN_RS18445	-2.600183299210165	conserved_down		HPr family phosphocarrier protein		HPr family phosphocarrier protein	K11184	catabolite repression HPr-like protein	unclassified
WP_012118534.1	WP_020453057.1	gene-ACSAL1_RS16330	-2.0460311637522515	gene-ACZ0AN_RS18445	-2.600183299210165	conserved_down		HPr family phosphocarrier protein		HPr family phosphocarrier protein	K02784	phosphocarrier protein HPr	unclassified
WP_014306172.1	WP_020453626.1	gene-ACSAL1_RS19140	-1.112984493148536	gene-ACZ0AN_RS21530	1.18223088972519	opposite		YycC family protein		YycC family protein			unclassified
WP_014419065.1	WP_023855236.1	gene-ACSAL1_RS17045	-1.3428362111623129	gene-ACZ0AN_RS13625	-1.9496417070316203	conserved_down		coiled-coil domain-containing protein		YwqH-like family protein			unclassified
WP_015240188.1	WP_025811173.1	gene-ACSAL1_RS11445	1.1250715666314033	gene-ACZ0AN_RS13005	1.3861192515848193	conserved_up		glycerophosphodiester phosphodiesterase		glycerophosphodiester phosphodiesterase	K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	unclassified
WP_032871062.1	WP_026580001.1	gene-ACSAL1_RS04755	-2.3881775566403385	gene-ACZ0AN_RS05125	-1.413771278443312	conserved_down		class D sortase		class D sortase	K07284	sortase A [EC:3.4.22.70]	unclassified
WP_209387390.1	WP_020451953.1	gene-ACSAL1_RS10610	-2.151173644438969	gene-ACZ0AN_RS12050	1.5016645760331169	opposite	trpD	anthranilate phosphoribosyltransferase	trpD	anthranilate phosphoribosyltransferase	K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	unclassified
WP_209387396.1	WP_023857473.1	gene-ACSAL1_RS10805	1.3315193576760782	gene-ACZ0AN_RS12255	1.1465950839630534	conserved_up	serA	phosphoglycerate dehydrogenase	serA	phosphoglycerate dehydrogenase	K00058	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	unclassified
WP_209387420.1	WP_020453408.1	gene-ACSAL1_RS11425	-3.495373878299682	gene-ACZ0AN_RS20345	-1.4137248123216564	conserved_down	mmgD	citrate synthase	mmgD	citrate synthase			unclassified
WP_209388282.1	WP_249726465.1	gene-ACSAL1_RS09175	-2.4861835909166703	gene-ACZ0AN_RS10125	1.0441283942162447	opposite	acnA	aconitate hydratase AcnA	acnA	aconitate hydratase AcnA	K27802	aconitate hydratase A / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]	unclassified
WP_209388309.1	WP_463315700.1	gene-ACSAL1_RS09485	-6.366259052420619	gene-ACZ0AN_RS10635	-3.352403291410545	conserved_down		non-ribosomal peptide synthetase		non-ribosomal peptide synthetase	K15667	plipastatin/fengycin lipopeptide synthetase D	unclassified
WP_003153484.1	WP_003182954.1	gene-ACSAL1_RS10555	-4.725948944265332	gene-ACZ0AN_RS11995	1.750229514902141	opposite		Rieske (2Fe-2S) protein		QcrA and Rieske domain-containing protein	K03886	quinol---cytochrome c reductase iron-sulfur subunit, bacillus type [EC:7.1.1.8]	unclassified
WP_014418920.1	WP_020453014.1	gene-ACSAL1_RS16045	4.560901559848377	gene-ACZ0AN_RS18205	3.1969279971088773	conserved_up		(Fe-S)-binding protein		(Fe-S)-binding protein	K18928	L-lactate dehydrogenase complex protein LldE	unclassified
WP_029973489.1	WP_020451337.1	gene-ACSAL1_RS07950	1.2778710164094236	gene-ACZ0AN_RS08660	-5.471663299667839	opposite	cysC	adenylyl-sulfate kinase	cysC	adenylyl-sulfate kinase			unclassified
WP_032876691.1	WP_020452859.1	gene-ACSAL1_RS15120	-6.386203629300206	gene-ACZ0AN_RS17275	-1.656091246306207	conserved_down		endonuclease I family protein		endonuclease I family protein			unclassified
WP_129092165.1	WP_020451407.1	gene-ACSAL1_RS08355	3.879006538568614	gene-ACZ0AN_RS09055	1.3366366049902911	conserved_up	flhA	flagellar biosynthesis protein FlhA	flhA	flagellar biosynthesis protein FlhA	K02400	flagellar biosynthesis protein FlhA	unclassified
WP_003154591.1	WP_020451209.1	gene-ACSAL1_RS07240	-2.025868183887637	gene-ACZ0AN_RS07950	-2.919646456464864	conserved_down	rok	transcriptional regulator Rok	rok	transcriptional regulator Rok	K26248	repressor Rok	regulation
WP_007409759.1	WP_065644115.1	gene-ACSAL1_RS08105	1.8792132559483523	gene-ACZ0AN_RS08810	-1.8305464798431896	opposite	fabD	ACP S-malonyltransferase	fabD	ACP S-malonyltransferase	K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	unclassified
WP_014417349.1	WP_023856571.1	gene-ACSAL1_RS05295	-9.320798621267242	gene-ACZ0AN_RS05775	-2.04276053453538	conserved_down		S8 family peptidase		S8 family peptidase	K01342	subtilisin [EC:3.4.21.62]	unclassified
WP_014417349.1	WP_023856571.1	gene-ACSAL1_RS05295	-9.320798621267242	gene-ACZ0AN_RS05775	-2.04276053453538	conserved_down		S8 family peptidase		S8 family peptidase	K14645	serine protease [EC:3.4.21.-]	unclassified
WP_014417775.1	WP_020451405.1	gene-ACSAL1_RS08345	3.656310504987644	gene-ACZ0AN_RS09045	2.3705487754016388	conserved_up	fliR	flagellar biosynthetic protein FliR	fliR	flagellar biosynthetic protein FliR	K02421	flagellar biosynthesis protein FliR	unclassified
WP_017419351.1	WP_039073164.1	gene-ACSAL1_RS01500	1.8156798797031728	gene-ACZ0AN_RS01780	8.815510035328394	conserved_up		glucose 1-dehydrogenase		glucose 1-dehydrogenase	K00034	glucose 1-dehydrogenase [EC:1.1.1.47]	unclassified
WP_017419351.1	WP_039073164.1	gene-ACSAL1_RS01500	1.8156798797031728	gene-ACZ0AN_RS01780	8.815510035328394	conserved_up		glucose 1-dehydrogenase		glucose 1-dehydrogenase	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	unclassified
WP_021494259.1	WP_020452034.1	gene-ACSAL1_RS10995	-1.1265293007578996	gene-ACZ0AN_RS12490	-2.1015680993980057	conserved_down		D-alanyl-D-alanine carboxypeptidase family protein		D-alanyl-D-alanine carboxypeptidase family protein	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	unclassified
WP_072177025.1	WP_026580205.1	gene-ACSAL1_RS16850	1.4490098873404655	gene-ACZ0AN_RS19020	1.5619671080812212	conserved_up		Cof-type HAD-IIB family hydrolase		Cof-type HAD-IIB family hydrolase	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	unclassified
WP_209387625.1	WP_249726791.1	gene-ACSAL1_RS16420	3.210608356380664	gene-ACZ0AN_RS18520	3.590385817725823	conserved_up		ATP phosphoribosyltransferase regulatory subunit		ATP phosphoribosyltransferase regulatory subunit	K02502	ATP phosphoribosyltransferase regulatory subunit	regulation
WP_209387999.1	WP_033155041.1	gene-ACSAL1_RS03985	-4.212611520205599	gene-ACZ0AN_RS04290	-1.6323673048408187	conserved_down		multifunctional 2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase/5'-nucleotidase		multifunctional 2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase/5'-nucleotidase	K08693	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase [EC:3.1.4.16 3.1.3.6 3.1.3.5]	unclassified
WP_209387999.1	WP_033155041.1	gene-ACSAL1_RS03985	-4.212611520205599	gene-ACZ0AN_RS04290	-1.6323673048408187	conserved_down		multifunctional 2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase/5'-nucleotidase		multifunctional 2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase/5'-nucleotidase	K01119	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]	unclassified
WP_209387999.1	WP_033155041.1	gene-ACSAL1_RS03985	-4.212611520205599	gene-ACZ0AN_RS04290	-1.6323673048408187	conserved_down		multifunctional 2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase/5'-nucleotidase		multifunctional 2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase/5'-nucleotidase	K11751	5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]	unclassified
WP_003154238.1	WP_003181796.1	gene-ACSAL1_RS08325	1.185366317199953	gene-ACZ0AN_RS09025	2.016815612741874	conserved_up	cheY	chemotaxis protein CheY		response regulator	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	regulation
WP_003154253.1	WP_020451394.1	gene-ACSAL1_RS08280	5.466398898808754	gene-ACZ0AN_RS08980	3.809036764196883	conserved_up	fliJ	flagellar export protein FliJ	fliJ	flagellar export protein FliJ	K02413	flagellar protein FliJ	unclassified
WP_007408816.1	WP_025810970.1	gene-ACSAL1_RS13985	1.4773183323332617	gene-ACZ0AN_RS16015	-2.6464088711482483	opposite		ABC transporter ATP-binding protein		ABC transporter ATP-binding protein	K16920	acetoin utilization transport system ATP-binding protein	transport
WP_007408816.1	WP_025810970.1	gene-ACSAL1_RS13985	1.4773183323332617	gene-ACZ0AN_RS16015	-2.6464088711482483	opposite		ABC transporter ATP-binding protein		ABC transporter ATP-binding protein	K02003	putative ABC transport system ATP-binding protein	transport
WP_007409116.1	WP_003180605.1	gene-ACSAL1_RS05775	-2.337801543766957	gene-ACZ0AN_RS06435	-2.135173868105693	conserved_down		YjbA family protein		YjbA family protein			unclassified
WP_007409599.1	WP_020451176.1	gene-ACSAL1_RS07060	3.7861387443992327	gene-ACZ0AN_RS07755	2.21209471102187	conserved_up	ptsG	glucose-specific PTS transporter subunit IIBC	ptsG	glucose-specific PTS transporter subunit IIBC	K20118	glucose PTS system EIICBA or EIICB component [EC:2.7.1.199]	unclassified
WP_007409599.1	WP_020451176.1	gene-ACSAL1_RS07060	3.7861387443992327	gene-ACZ0AN_RS07755	2.21209471102187	conserved_up	ptsG	glucose-specific PTS transporter subunit IIBC	ptsG	glucose-specific PTS transporter subunit IIBC	K02779	glucose PTS system EIICB or EIICBA component [EC:2.7.1.199]	unclassified
